game_date,pitcher_name,batter_name,count,recommended_family,recommended_zone,evidence_n,confidence,observed_family,observed_zone,observed_value,recommendation_followed
2025-07-28,Demo Power Arm,Demo Hitter Beta,1-1,breaking,chase,17,weak,breaking,shadow,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,2-2,breaking,shadow,31,weak,breaking,shadow,0.03,1
2025-07-28,Demo Power Arm,Demo Hitter Beta,3-2,breaking,chase,22,weak,fastball,heart,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,0-0,breaking,shadow,26,weak,breaking,heart,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,3-2,breaking,chase,23,weak,fastball,chase,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,1-0,fastball,chase,21,weak,fastball,heart,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,0-0,fastball,chase,19,weak,offspeed,heart,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,3-0,fastball,chase,18,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,3-0,fastball,chase,38,moderate,breaking,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Delta,2-0,fastball,shadow,39,moderate,breaking,chase,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,2-2,breaking,chase,18,weak,fastball,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-0,breaking,chase,14,insufficient,fastball,shadow,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Delta,3-1,fastball,chase,27,weak,breaking,chase,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Delta,3-1,fastball,shadow,34,weak,fastball,shadow,-0.04,1
2025-07-28,Demo Power Arm,Demo Hitter Delta,3-2,fastball,chase,22,weak,breaking,shadow,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,2-1,fastball,shadow,46,moderate,fastball,heart,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Delta,0-1,fastball,shadow,31,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Beta,2-0,breaking,chase,23,weak,breaking,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Delta,0-0,breaking,shadow,17,weak,breaking,heart,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,3-0,fastball,chase,38,moderate,breaking,shadow,0.08,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,0-2,fastball,chase,19,weak,breaking,waste,-0.04,0
2025-07-28,Demo Rookie,Demo Hitter Gamma,1-0,breaking,chase,14,insufficient,fastball,shadow,0.03,0
2025-07-28,Demo Ace,Demo Hitter Delta,1-2,fastball,chase,30,weak,fastball,chase,0.03,1
2025-07-28,Demo Rookie,Demo Hitter Alpha,2-2,breaking,chase,18,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-2,breaking,shadow,25,weak,fastball,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-1,breaking,chase,25,weak,fastball,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,3-1,fastball,shadow,34,weak,offspeed,shadow,0.08,0
2025-07-28,Demo Rookie,Demo Hitter Beta,0-2,breaking,chase,23,weak,offspeed,waste,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,chase,33,weak,fastball,heart,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-1,breaking,chase,25,weak,breaking,waste,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,0-0,breaking,chase,12,insufficient,breaking,shadow,-0.32,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,0-2,breaking,shadow,25,weak,fastball,chase,-0.04,0
2025-07-28,Demo Rookie,Demo Hitter Beta,1-0,breaking,chase,24,weak,fastball,heart,-0.55,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,1-1,breaking,chase,17,weak,fastball,heart,-0.04,0
2025-07-28,Demo Rookie,Demo Hitter Gamma,0-1,fastball,shadow,38,moderate,breaking,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,2-1,fastball,shadow,46,moderate,fastball,shadow,0.08,1
2025-07-28,Demo Power Arm,Demo Hitter Delta,2-0,fastball,shadow,39,moderate,fastball,waste,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,chase,33,weak,fastball,chase,-0.04,1
2025-07-28,Demo Power Arm,Demo Hitter Alpha,1-0,breaking,chase,23,weak,breaking,heart,0.08,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,1-0,breaking,chase,17,weak,breaking,heart,-1.4,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-1,breaking,chase,25,weak,offspeed,shadow,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,3-1,fastball,shadow,28,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,1-1,breaking,chase,17,weak,fastball,shadow,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,3-1,fastball,chase,27,weak,breaking,shadow,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,1-0,breaking,chase,17,weak,offspeed,shadow,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,1-1,breaking,shadow,37,moderate,breaking,waste,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-2,breaking,shadow,28,weak,fastball,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-0,breaking,shadow,17,weak,fastball,heart,-1.4,0
2025-07-28,Demo Rookie,Demo Hitter Alpha,0-0,breaking,chase,17,weak,offspeed,waste,-0.55,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,1-0,breaking,chase,24,weak,fastball,heart,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,0-0,fastball,chase,25,weak,breaking,shadow,0.03,0
2025-07-28,Demo Power Arm,Demo Hitter Delta,0-2,breaking,chase,13,insufficient,offspeed,shadow,0.08,0
2025-07-28,Demo Power Arm,Demo Hitter Beta,3-0,fastball,chase,26,weak,fastball,shadow,-0.04,0
2025-07-28,Demo Rookie,Demo Hitter Delta,3-1,fastball,chase,27,weak,offspeed,heart,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,1-2,breaking,shadow,36,moderate,breaking,waste,0.08,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,2-0,fastball,chase,14,insufficient,offspeed,shadow,-0.04,0
2025-07-28,Demo Rookie,Demo Hitter Delta,1-1,fastball,chase,17,weak,fastball,shadow,0.08,0
2025-07-28,Demo Power Arm,Demo Hitter Alpha,2-2,breaking,chase,18,weak,breaking,chase,0.08,1
2025-07-28,Demo Power Arm,Demo Hitter Alpha,1-1,breaking,shadow,17,weak,breaking,waste,-0.04,0
2025-07-28,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,chase,33,weak,fastball,chase,0.03,1
2025-07-28,Demo Ace,Demo Hitter Gamma,0-1,fastball,chase,28,weak,offspeed,waste,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Beta,3-1,breaking,shadow,39,moderate,fastball,heart,-1.4,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,18,weak,breaking,shadow,0.08,0
2025-07-28,Demo Ace,Demo Hitter Beta,2-1,breaking,shadow,36,moderate,offspeed,heart,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,0-2,fastball,chase,33,weak,fastball,shadow,0.08,0
2025-07-28,Demo Ace,Demo Hitter Delta,2-1,fastball,chase,13,insufficient,fastball,waste,-0.55,0
2025-07-28,Demo Lefty,Demo Hitter Beta,2-2,fastball,shadow,25,weak,fastball,shadow,0.03,1
2025-07-28,Demo Ace,Demo Hitter Beta,2-2,fastball,shadow,25,weak,fastball,chase,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Delta,2-1,breaking,chase,22,weak,fastball,chase,0.08,0
2025-07-28,Demo Ace,Demo Hitter Delta,0-0,fastball,chase,35,moderate,offspeed,heart,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,3-1,fastball,shadow,40,moderate,fastball,waste,-1.4,0
2025-07-28,Demo Ace,Demo Hitter Gamma,0-0,fastball,chase,19,weak,fastball,chase,0.08,1
2025-07-28,Demo Lefty,Demo Hitter Gamma,3-2,breaking,shadow,21,weak,offspeed,shadow,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,2-1,breaking,shadow,32,weak,breaking,shadow,0.08,1
2025-07-28,Demo Ace,Demo Hitter Alpha,2-0,fastball,chase,36,moderate,breaking,chase,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,3-2,offspeed,shadow,18,weak,breaking,waste,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,2-2,breaking,chase,22,weak,fastball,waste,0.03,0
2025-07-28,Demo Ace,Demo Hitter Gamma,0-1,fastball,shadow,38,moderate,fastball,shadow,0.03,1
2025-07-28,Demo Lefty,Demo Hitter Gamma,1-2,breaking,shadow,36,moderate,offspeed,chase,0.03,0
2025-07-28,Demo Ace,Demo Hitter Beta,2-0,breaking,chase,23,weak,fastball,shadow,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-0,breaking,chase,17,weak,fastball,chase,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-2,offspeed,shadow,18,weak,fastball,shadow,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,2-2,breaking,chase,18,weak,offspeed,heart,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Beta,0-0,breaking,shadow,26,weak,fastball,chase,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,1-2,breaking,chase,13,insufficient,fastball,waste,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Delta,2-1,breaking,chase,22,weak,fastball,shadow,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-2,fastball,chase,19,weak,breaking,chase,0.08,0
2025-07-28,Demo Ace,Demo Hitter Beta,2-0,fastball,shadow,30,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Ace,Demo Hitter Beta,1-0,breaking,chase,17,weak,breaking,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Beta,0-2,breaking,shadow,20,weak,breaking,heart,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,3-2,breaking,chase,23,weak,fastball,waste,0.08,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-2,fastball,chase,19,weak,fastball,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Alpha,2-2,breaking,chase,18,weak,fastball,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Beta,3-2,breaking,chase,22,weak,fastball,chase,-1.4,0
2025-07-28,Demo Ace,Demo Hitter Beta,0-2,breaking,chase,23,weak,breaking,shadow,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,0-0,fastball,chase,19,weak,fastball,shadow,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,38,moderate,fastball,chase,-0.04,1
2025-07-28,Demo Ace,Demo Hitter Gamma,3-1,fastball,shadow,40,moderate,fastball,shadow,0.03,1
2025-07-28,Demo Ace,Demo Hitter Delta,0-1,breaking,chase,25,weak,fastball,waste,-0.55,0
2025-07-28,Demo Lefty,Demo Hitter Delta,1-0,fastball,chase,21,weak,breaking,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Gamma,3-1,fastball,shadow,40,moderate,fastball,shadow,0.03,1
2025-07-28,Demo Ace,Demo Hitter Beta,0-1,breaking,shadow,28,weak,breaking,shadow,0.03,1
2025-07-28,Demo Lefty,Demo Hitter Gamma,0-0,fastball,chase,25,weak,fastball,shadow,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Delta,2-1,breaking,chase,22,weak,offspeed,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,1-2,breaking,chase,28,weak,fastball,shadow,0.08,0
2025-07-28,Demo Ace,Demo Hitter Beta,0-1,breaking,chase,9,insufficient,offspeed,chase,0.08,0
2025-07-28,Demo Ace,Demo Hitter Delta,3-2,fastball,chase,22,weak,fastball,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,3-1,fastball,shadow,40,moderate,breaking,waste,-0.32,0
2025-07-28,Demo Ace,Demo Hitter Alpha,0-0,breaking,chase,17,weak,fastball,chase,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Delta,0-1,breaking,chase,25,weak,fastball,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Delta,3-0,fastball,chase,26,weak,fastball,shadow,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Beta,2-0,breaking,chase,23,weak,fastball,waste,0.03,0
2025-07-28,Demo Ace,Demo Hitter Beta,0-2,breaking,shadow,20,weak,fastball,chase,-0.32,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,38,moderate,fastball,chase,-0.04,1
2025-07-28,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,18,weak,breaking,waste,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,18,weak,breaking,heart,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,1-0,fastball,chase,22,weak,breaking,chase,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,2-2,breaking,chase,22,weak,fastball,waste,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Alpha,3-2,breaking,chase,23,weak,breaking,shadow,0.08,0
2025-07-28,Demo Ace,Demo Hitter Delta,2-2,breaking,shadow,31,weak,fastball,shadow,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Gamma,3-0,breaking,chase,21,weak,breaking,chase,0.03,1
2025-07-28,Demo Ace,Demo Hitter Alpha,2-1,breaking,chase,10,insufficient,breaking,heart,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,3-2,breaking,shadow,21,weak,fastball,heart,0.03,0
2025-07-28,Demo Ace,Demo Hitter Alpha,1-1,breaking,shadow,37,moderate,fastball,shadow,-1.4,0
2025-07-28,Demo Ace,Demo Hitter Alpha,2-0,fastball,chase,36,moderate,fastball,shadow,-0.04,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,2-2,breaking,chase,18,weak,breaking,chase,0.08,1
2025-07-28,Demo Lefty,Demo Hitter Delta,1-1,breaking,chase,21,weak,breaking,chase,0.03,1
2025-07-28,Demo Lefty,Demo Hitter Delta,1-0,fastball,chase,21,weak,offspeed,heart,-0.04,0
2025-07-28,Demo Ace,Demo Hitter Delta,1-2,fastball,chase,30,weak,breaking,heart,0.08,0
2025-07-28,Demo Lefty,Demo Hitter Gamma,2-0,fastball,shadow,40,moderate,fastball,waste,0.03,0
2025-07-28,Demo Ace,Demo Hitter Gamma,1-0,breaking,chase,14,insufficient,fastball,chase,0.03,0
2025-07-28,Demo Lefty,Demo Hitter Alpha,3-2,offspeed,shadow,18,weak,fastball,waste,0.08,0
2025-07-28,Demo Ace,Demo Hitter Delta,0-2,breaking,shadow,28,weak,breaking,heart,-0.04,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,0-1,fastball,shadow,39,moderate,breaking,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Delta,1-0,fastball,chase,21,weak,fastball,waste,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,0-1,breaking,shadow,14,insufficient,fastball,heart,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,1-1,breaking,chase,17,weak,breaking,shadow,0.03,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,2-1,fastball,shadow,32,weak,fastball,chase,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,0-2,breaking,chase,23,weak,breaking,heart,-0.55,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,3-1,breaking,shadow,17,weak,breaking,shadow,-0.04,1
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-1,fastball,shadow,39,moderate,fastball,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,1-0,breaking,chase,17,weak,breaking,shadow,0.08,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-2,breaking,shadow,18,weak,fastball,heart,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,0-0,breaking,chase,12,insufficient,fastball,chase,0.03,0
2025-07-29,Demo Rookie,Demo Hitter Delta,2-2,breaking,shadow,32,weak,breaking,shadow,0.03,1
2025-07-29,Demo Power Arm,Demo Hitter Beta,3-1,breaking,shadow,39,moderate,fastball,shadow,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Delta,2-2,breaking,shadow,32,weak,breaking,shadow,0.08,1
2025-07-29,Demo Ace,Demo Hitter Beta,3-1,breaking,shadow,17,weak,fastball,heart,-0.04,0
2025-07-29,Demo Ace,Demo Hitter Gamma,1-2,breaking,shadow,36,moderate,offspeed,shadow,-0.42,0
2025-07-29,Demo Lefty,Demo Hitter Delta,2-2,breaking,shadow,32,weak,fastball,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Beta,2-0,fastball,shadow,30,weak,fastball,shadow,0.03,1
2025-07-29,Demo Lefty,Demo Hitter Alpha,3-1,breaking,chase,11,insufficient,breaking,waste,0.08,0
2025-07-29,Demo Lefty,Demo Hitter Delta,2-0,breaking,chase,18,weak,offspeed,chase,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Alpha,0-1,breaking,chase,21,weak,breaking,shadow,-0.04,0
2025-07-29,Demo Lefty,Demo Hitter Delta,2-2,breaking,shadow,32,weak,breaking,shadow,-0.04,1
2025-07-29,Demo Lefty,Demo Hitter Alpha,2-0,fastball,chase,36,moderate,fastball,chase,0.03,1
2025-07-29,Demo Ace,Demo Hitter Delta,1-0,fastball,chase,21,weak,fastball,shadow,0.08,0
2025-07-29,Demo Ace,Demo Hitter Gamma,3-1,fastball,shadow,42,moderate,fastball,shadow,0.03,1
2025-07-29,Demo Ace,Demo Hitter Alpha,2-2,breaking,chase,20,weak,fastball,shadow,0.03,0
2025-07-29,Demo Ace,Demo Hitter Alpha,3-1,breaking,chase,11,insufficient,fastball,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Delta,2-1,breaking,chase,22,weak,breaking,heart,-0.04,0
2025-07-29,Demo Ace,Demo Hitter Alpha,0-0,breaking,chase,17,weak,breaking,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Beta,3-0,fastball,chase,26,weak,fastball,heart,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,2-2,fastball,shadow,26,weak,fastball,waste,-0.04,0
2025-07-29,Demo Rookie,Demo Hitter Delta,3-0,breaking,chase,17,weak,breaking,waste,-0.04,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,1-1,fastball,chase,17,weak,breaking,heart,-0.04,0
2025-07-29,Demo Lefty,Demo Hitter Alpha,0-0,breaking,chase,17,weak,breaking,shadow,0.03,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,3-2,fastball,chase,17,weak,offspeed,waste,-0.04,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,3-2,breaking,shadow,21,weak,fastball,heart,-0.32,0
2025-07-29,Demo Rookie,Demo Hitter Beta,0-2,breaking,chase,23,weak,breaking,shadow,0.08,0
2025-07-29,Demo Rookie,Demo Hitter Beta,1-0,breaking,chase,17,weak,fastball,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,1-2,breaking,shadow,19,weak,fastball,heart,-0.42,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,2-2,breaking,chase,20,weak,breaking,heart,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,1-0,fastball,chase,22,weak,fastball,shadow,-0.04,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,2-2,breaking,chase,22,weak,fastball,waste,-0.42,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,3-2,offspeed,shadow,18,weak,fastball,heart,-1.4,0
2025-07-29,Demo Rookie,Demo Hitter Gamma,3-2,breaking,shadow,21,weak,breaking,shadow,0.08,1
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-2,breaking,shadow,18,weak,fastball,shadow,0.08,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,1-0,breaking,chase,17,weak,fastball,waste,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,1-1,fastball,chase,17,weak,offspeed,chase,0.08,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,2-0,offspeed,shadow,10,insufficient,offspeed,chase,0.08,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,1-2,breaking,chase,28,weak,breaking,shadow,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,2-0,fastball,chase,14,insufficient,breaking,shadow,0.08,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-2,breaking,shadow,18,weak,fastball,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,0-2,breaking,shadow,20,weak,breaking,waste,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,1-1,breaking,chase,17,weak,breaking,waste,-1.4,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,0-1,breaking,shadow,29,weak,fastball,shadow,-0.55,0
2025-07-29,Demo Rookie,Demo Hitter Beta,2-1,breaking,shadow,14,insufficient,fastball,heart,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,chase,35,moderate,offspeed,heart,-1.4,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-0,fastball,chase,20,weak,fastball,heart,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,1-1,breaking,chase,17,weak,fastball,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,0-1,breaking,chase,21,weak,fastball,chase,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Alpha,1-2,breaking,chase,28,weak,fastball,shadow,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Delta,0-1,breaking,chase,25,weak,breaking,shadow,0.03,0
2025-07-29,Demo Rookie,Demo Hitter Delta,3-2,fastball,chase,22,weak,offspeed,chase,-0.04,0
2025-07-29,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,chase,35,moderate,fastball,shadow,0.03,0
2025-07-29,Demo Ace,Demo Hitter Delta,1-2,fastball,chase,18,weak,fastball,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Beta,1-2,breaking,shadow,19,weak,fastball,waste,0.03,0
2025-07-29,Demo Ace,Demo Hitter Delta,3-2,fastball,shadow,41,moderate,fastball,heart,-0.42,0
2025-07-29,Demo Ace,Demo Hitter Alpha,0-1,breaking,chase,21,weak,breaking,shadow,0.08,0
2025-07-29,Demo Ace,Demo Hitter Beta,3-2,breaking,chase,22,weak,breaking,chase,0.03,1
2025-07-29,Demo Ace,Demo Hitter Alpha,2-1,breaking,shadow,33,weak,breaking,waste,-0.42,0
2025-07-29,Demo Ace,Demo Hitter Gamma,2-1,fastball,shadow,32,weak,offspeed,heart,-0.32,0
2025-07-29,Demo Ace,Demo Hitter Delta,3-2,fastball,chase,22,weak,fastball,shadow,-0.42,0
2025-07-29,Demo Ace,Demo Hitter Beta,1-0,breaking,chase,24,weak,offspeed,heart,-0.04,0
2025-07-29,Demo Lefty,Demo Hitter Beta,3-1,breaking,shadow,17,weak,breaking,waste,-0.04,0
2025-07-29,Demo Ace,Demo Hitter Beta,2-0,breaking,chase,23,weak,breaking,chase,0.08,1
2025-07-29,Demo Ace,Demo Hitter Gamma,1-1,fastball,chase,17,weak,breaking,shadow,0.03,0
2025-07-29,Demo Ace,Demo Hitter Delta,3-2,fastball,chase,22,weak,offspeed,heart,-1.4,0
2025-07-29,Demo Ace,Demo Hitter Delta,1-2,fastball,chase,18,weak,breaking,shadow,0.08,0
2025-07-29,Demo Lefty,Demo Hitter Beta,2-1,breaking,shadow,36,moderate,fastball,waste,-0.32,0
2025-07-29,Demo Ace,Demo Hitter Gamma,3-1,fastball,shadow,28,weak,fastball,heart,0.03,0
2025-07-29,Demo Ace,Demo Hitter Gamma,0-2,fastball,chase,35,moderate,fastball,chase,0.08,1
2025-07-29,Demo Ace,Demo Hitter Beta,2-2,breaking,shadow,28,weak,breaking,chase,0.08,0
2025-07-29,Demo Lefty,Demo Hitter Beta,1-2,breaking,shadow,25,weak,fastball,chase,0.08,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,3-2,fastball,chase,17,weak,offspeed,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,2-1,fastball,shadow,47,moderate,fastball,heart,-1.4,0
2025-07-29,Demo Ace,Demo Hitter Alpha,1-2,breaking,chase,28,weak,fastball,chase,0.03,0
2025-07-29,Demo Ace,Demo Hitter Gamma,1-2,breaking,shadow,36,moderate,fastball,waste,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,3-2,fastball,chase,17,weak,fastball,chase,0.08,1
2025-07-29,Demo Ace,Demo Hitter Beta,0-1,breaking,shadow,29,weak,breaking,shadow,0.08,1
2025-07-29,Demo Ace,Demo Hitter Gamma,3-0,breaking,shadow,24,weak,fastball,heart,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Beta,3-2,fastball,chase,25,weak,breaking,shadow,0.08,0
2025-07-29,Demo Ace,Demo Hitter Delta,3-1,fastball,chase,27,weak,breaking,chase,0.08,0
2025-07-29,Demo Ace,Demo Hitter Beta,2-0,breaking,chase,23,weak,fastball,shadow,0.03,0
2025-07-29,Demo Ace,Demo Hitter Gamma,3-0,breaking,chase,22,weak,breaking,chase,0.03,1
2025-07-29,Demo Ace,Demo Hitter Delta,3-0,breaking,chase,17,weak,breaking,heart,0.03,0
2025-07-29,Demo Power Arm,Demo Hitter Beta,3-0,fastball,chase,26,weak,offspeed,shadow,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Delta,1-1,fastball,chase,17,weak,fastball,chase,0.08,1
2025-07-29,Demo Ace,Demo Hitter Alpha,3-0,fastball,chase,18,weak,breaking,waste,0.08,0
2025-07-29,Demo Ace,Demo Hitter Alpha,2-1,breaking,shadow,33,weak,breaking,heart,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,2-2,breaking,chase,22,weak,breaking,chase,-0.04,1
2025-07-29,Demo Lefty,Demo Hitter Delta,0-1,breaking,chase,25,weak,fastball,heart,-0.55,0
2025-07-29,Demo Ace,Demo Hitter Gamma,3-2,fastball,chase,17,weak,breaking,heart,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Beta,0-1,breaking,shadow,29,weak,breaking,shadow,0.03,1
2025-07-29,Demo Lefty,Demo Hitter Beta,3-0,fastball,chase,26,weak,breaking,shadow,0.08,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,2-2,breaking,chase,22,weak,fastball,chase,-0.04,0
2025-07-29,Demo Lefty,Demo Hitter Gamma,1-0,breaking,chase,27,weak,fastball,waste,0.03,0
2025-07-29,Demo Ace,Demo Hitter Beta,3-1,breaking,shadow,17,weak,offspeed,chase,0.03,0
2025-07-29,Demo Lefty,Demo Hitter Alpha,2-2,breaking,chase,20,weak,fastball,shadow,-0.04,0
2025-07-29,Demo Ace,Demo Hitter Alpha,2-0,fastball,chase,36,moderate,breaking,shadow,0.03,0
2025-07-29,Demo Ace,Demo Hitter Delta,2-0,fastball,chase,16,weak,fastball,heart,-0.04,0
2025-07-29,Demo Ace,Demo Hitter Gamma,3-2,fastball,chase,17,weak,fastball,chase,0.08,1
2025-07-29,Demo Ace,Demo Hitter Gamma,0-2,fastball,chase,35,moderate,breaking,shadow,0.03,0
